|,id,name,rating,ratings,vicinity,geometry__location__lat,geometry__location__lng,geometry__viewport,geometry__viewport__lat,geometry__viewport__lng,website,address,city,zipcode_area,types__001,types__002,types__003,types__004,types__005,types__006,types__007,types__008,types__009
ChIJK7xIgoDIwoARkw8wbJvJtsk,ChIJK7xIgoDIwoARkw8wbJvJtsk,Motivational Recovery Services,4,4,"2116 South Central Avenue, Los Angeles",34.0218616,-118.2526884,northeast,34.02326033,-118.2514187,https://locator.lacounty.gov/health/Location/3182564/motivational-recovery-services-inc,2116 South Central Avenue, Los Angeles,90240,health,,,,,,,,
ChIJVVXhoYDIwoARhVK55IuCkOY,ChIJVVXhoYDIwoARhVK55IuCkOY,Cuba tours and hotels (CTAH),,,"No. 1330, East 22nd Street, Los Angeles",34.0209316,-118.2523654,northeast,34.02237213,-118.2509443,,No. 1330, East 22nd Street,90240,travel_agency,,,,,,,,
ChIJUSaIm4DIwoAR2EzJgFbrt0o,ChIJUSaIm4DIwoAR2EzJgFbrt0o,Mision Evangelica Del Dios Vivo,4.8,13,"1319 East 22nd Street, Los Angeles",34.0214205,-118.2522512,northeast,34.02266798,-118.2509822,,1319 East 22nd Street, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJoWFhyIDIwoARpFRxtf7NFIs,ChIJoWFhyIDIwoARpFRxtf7NFIs,Central Swimming Pool,4.4,49,"1357 East 22nd Street, Los Angeles",34.020639,-118.251087,northeast,34.02194838,-118.2497923,http://central.lacitypools.com/,1357 East 22nd Street, Los Angeles,90240,,,,,,,,,
ChIJi8j3mqDJwoARcHXFJoP976Q,ChIJi8j3mqDJwoARcHXFJoP976Q,RR Results,,,"1352 East 22nd Street, Los Angeles",34.0207242,-118.2517871,northeast,34.02212778,-118.2503951,https://rankingresult.com/,1352 East 22nd Street, Los Angeles,90240,,,,,,,,,
ChIJ1Y9Q34DIwoARkgZlwleHogw,ChIJ1Y9Q34DIwoARkgZlwleHogw,Mount Olive Church Of God In Christ,4.5,11,"1385 East 21st Street, Los Angeles",34.0212493,-118.2498523,northeast,34.02251718,-118.2485673,,1385 East 21st Street, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJg8Ppn1LJwoAR7NvB9H8QD2g,ChIJg8Ppn1LJwoAR7NvB9H8QD2g,Las Delicias de Guerrero,5,11,"2124 South Central Avenue, Los Angeles",34.0216512,-118.2527691,northeast,34.02307218,-118.2515349,,2124 South Central Avenue, Los Angeles,90240,restaurant,food,,,,,,,
ChIJG_HnhfHJwoARV3bwB7ejagU,ChIJG_HnhfHJwoARV3bwB7ejagU,El Narajito Mexican Grill #2,4.7,14,"2124 South Central Avenue, Los Angeles",34.0216512,-118.2527691,northeast,34.02307218,-118.2515349,,2124 South Central Avenue, Los Angeles,90240,restaurant,food,,,,,,,
ChIJ93wvKn7IwoAREJrCURH146M,ChIJ93wvKn7IwoAREJrCURH146M,Confetti Market,,,"2120 South Central Avenue, Los Angeles",34.0218192,-118.2527822,northeast,34.02320698,-118.251495,,2120 South Central Avenue, Los Angeles,90240,,,,,,,,,
ChIJZ8xjKH7IwoARykUC-p8BC4o,ChIJZ8xjKH7IwoARykUC-p8BC4o,Bwjs Beauty Supply,,,"1309 East 22nd Street, Los Angeles",34.0215323,-118.2528328,northeast,34.02285118,-118.25151,,1309 East 22nd Street, Los Angeles,90240,store,,,,,,,,
ChIJOyl_KX7IwoARIkgVBOWl0QQ,ChIJOyl_KX7IwoARIkgVBOWl0QQ,Trini's Discount Store,,,"2122 South Central Avenue, Los Angeles",34.0217721,-118.2528553,northeast,34.02315388,-118.2515586,,2122 South Central Avenue, Los Angeles,90240,store,,,,,,,,
ChIJVTO9QtTJwoARWE6TGxBvDQU,ChIJVTO9QtTJwoARWE6TGxBvDQU,Jenkins Company,,,"1386 East 20th Street #907, Los Angeles",34.0216429,-118.2493503,northeast,34.02309918,-118.247914,http://21alphagoup.com/,1386 East 20th Street #907, Los Angeles,90240,,,,,,,,,
ChIJd7yOy4bIwoAR9FzZJIsIg9U,ChIJd7yOy4bIwoAR9FzZJIsIg9U,Guerras Family Child Care,4,4,"1439 East 21st Street, Los Angeles",34.0205095,-118.248514,northeast,34.02178233,-118.2472252,,1439 East 21st Street, Los Angeles,90240,,,,,,,,,
ChIJK4XCfHzJwoARctbnjG6Tw5Q,ChIJK4XCfHzJwoARctbnjG6Tw5Q,NUÑEZ TIRES 1,,,"1478 East 21st Street, Los Angeles",34.0195588,-118.2477513,northeast,34.02101958,-118.2463141,,1478 East 21st Street, Los Angeles,90240,,,,,,,,,
ChIJkfsNk4bIwoARyJMkvH2AM_I,ChIJkfsNk4bIwoARyJMkvH2AM_I,P&J Market,4.8,8,"1479 East 22nd Street, Los Angeles",34.0191016,-118.2480911,northeast,34.02037738,-118.2467997,,1479 East 22nd Street, Los Angeles,90240,grocery_or_supermarket,food,store,,,,,,
ChIJZT4L4Q3JwoARss8nJgBeCKw,ChIJZT4L4Q3JwoARss8nJgBeCKw,Camy Inc,,,"1441 East 22nd Street, Los Angeles",34.019745,-118.249061,northeast,34.02097808,-118.2478027,,1441 East 22nd Street, Los Angeles,90240,,,,,,,,,
ChIJJ6-ukYbIwoAR4PDch2Q9gzk,ChIJJ6-ukYbIwoAR4PDch2Q9gzk,Steve's Liquor & Market,4.3,54,"1501 East 22nd Street, Los Angeles",34.0189904,-118.2478508,northeast,34.02031688,-118.2465879,,1501 East 22nd Street, Los Angeles,90240,liquor_store,store,,,,,,,
ChIJUQsNS13ZwoARN_RioiyDj2Q,ChIJUQsNS13ZwoARN_RioiyDj2Q,Conaxion Inc.,5,1,"180 East 35th Street, Los Angeles",34.0164281,-118.2705918,northeast,34.01787303,-118.2691793,https://www.conaxion.org/?utm_source=GMBlisting&utm_medium=organic,180 East 35th Street, Los Angeles,90240,finance,,,,,,,,
ChIJ7YmXWdPHwoAR0J5Dt9rvR70,ChIJ7YmXWdPHwoAR0J5Dt9rvR70,Ahearn Denning Cutting Mach,4.7,3,"192 East Jefferson Boulevard, Los Angeles",34.0171025,-118.270135,northeast,34.01850793,-118.2686923,http://ahearncutting.com/,192 East Jefferson Boulevard, Los Angeles,90240,,,,,,,,,
ChIJZ_j_K3TIwoARtqY0X1Ss5u0,ChIJZ_j_K3TIwoARtqY0X1Ss5u0,Simply 2 Fashion,,,"170 East Jefferson Boulevard, Los Angeles",34.0173767,-118.2705687,northeast,34.01877113,-118.2693253,https://www.lashowroom.com/simplytwo,170 East Jefferson Boulevard, Los Angeles,90240,store,,,,,,,,
ChIJG4_OknbIwoARDmtt5V2awlA,ChIJG4_OknbIwoARDmtt5V2awlA,Western Union,1,1,"Panamex Travel, 307 East Jefferson Boulevard #312, Los Angeles",34.0166911,-118.2692153,northeast,34.01794978,-118.2679172,https://www.westernunion.com/us/en/home.html?utm_source=google&utm_medium=distrib&utm_campaign=google-distrib,Panamex Travel, 307 East Jefferson Boulevard #312,90240,finance,,,,,,,,
ChIJQ_1UoN7HwoARXNug59BQ0mI,ChIJQ_1UoN7HwoARXNug59BQ0mI,Ilys Fashion,4.7,3,"150 East Jefferson Boulevard, Los Angeles",34.0176382,-118.2709493,northeast,34.01908463,-118.2695353,http://ilysusa.com/,150 East Jefferson Boulevard, Los Angeles,90240,clothing_store,store,,,,,,,
ChIJ__8DInTIwoARlhayya1bVK4,ChIJ__8DInTIwoARlhayya1bVK4,The Big House,5,2,"180 East 35th Street, Los Angeles",34.0164281,-118.2705918,northeast,34.01787303,-118.2691793,,180 East 35th Street, Los Angeles,90240,,,,,,,,,
ChIJsctNH3TIwoARQN4aiyLcog4,ChIJsctNH3TIwoARQN4aiyLcog4,RootDown LA,5,7,"2315, 180 East 35th Street, Los Angeles",34.016369,-118.270551,northeast,34.01782953,-118.2691282,http://www.rootdownla.org/,2315, 180 East 35th Street,90240,,,,,,,,,
ChIJcY3ie9DJwoARCrxjuZxAC5A,ChIJcY3ie9DJwoARCrxjuZxAC5A,A/C Compressor Shop,1,1,"182 East Jefferson Boulevard, Los Angeles",34.0171944,-118.2702883,northeast,34.01860203,-118.2689292,http://www.ebaystores.com/theaccompressorworld,182 East Jefferson Boulevard, Los Angeles,90240,car_repair,,,,,,,,
ChIJP3XUoXbIwoAR29xvQ9SwQSs,ChIJP3XUoXbIwoAR29xvQ9SwQSs,Vargas Market Carniceria,4.3,44,Los Angeles,34.016535,-118.270004,northeast,34.01785828,-118.2685965,,,Los Angeles,90240,store,,,,,,,,
ChIJj-sNPzvJwoARz5rEAANVvMg,ChIJj-sNPzvJwoARz5rEAANVvMg,Lucas Inc,,,"168 East Jefferson Boulevard #26, Los Angeles",34.0173902,-118.2704497,northeast,34.01884413,-118.2690309,,168 East Jefferson Boulevard #26, Los Angeles,90240,,,,,,,,,
ChIJ1Zi7LHTIwoARJK5fi2rV3ZA,ChIJ1Zi7LHTIwoARJK5fi2rV3ZA,Us Manufacturing LLC,,,"170 East Jefferson Boulevard, Los Angeles",34.0175074,-118.2705868,northeast,34.01888488,-118.269304,,170 East Jefferson Boulevard, Los Angeles,90240,,,,,,,,,
ChIJj2VirHjJwoARtMDBwA3BCZY,ChIJj2VirHjJwoARtMDBwA3BCZY,Vigo,,,"Panamex Travel, 307 East Jefferson Boulevard #312, Los Angeles",34.0166911,-118.2692153,northeast,34.01794978,-118.2679172,http://locations.vigoglobal.com/?locale=en&utm_source=google&utm_medium=distrib&utm_campaign=google-distrib,Panamex Travel, 307 East Jefferson Boulevard #312,90240,finance,,,,,,,,
ChIJcXWUvXbIwoARfAqpxx9zJvA,ChIJcXWUvXbIwoARfAqpxx9zJvA,Keylin System,,,"312 East Jefferson Boulevard, Los Angeles",34.0166911,-118.2692152,northeast,34.01794978,-118.2679171,http://keylinsystem.com/,312 East Jefferson Boulevard, Los Angeles,90240,,,,,,,,,
ChIJlZ_k1nbIwoARY5nA1PLEFaY,ChIJlZ_k1nbIwoARY5nA1PLEFaY,Benmarc International,,,"377 East Jefferson Boulevard, Los Angeles",34.0167849,-118.2676807,northeast,34.01798533,-118.2664298,http://www.benmarc.com/,377 East Jefferson Boulevard, Los Angeles,90240,clothing_store,store,,,,,,,
ChIJ0Ztxz3bIwoAR6pRoM00cRzw,ChIJ0Ztxz3bIwoAR6pRoM00cRzw,Tractor Vision,4.5,12,"340 East Jefferson Boulevard, Los Angeles",34.0163,-118.26823,northeast,34.01780493,-118.2668412,http://tractorvision.com/,340 East Jefferson Boulevard, Los Angeles,90240,,,,,,,,,
ChIJw6dY0XDIwoARe_nUU_F6F1I,ChIJw6dY0XDIwoARe_nUU_F6F1I,Zeroten Corporation,5,1,"516 East Jefferson Boulevard, Los Angeles",34.015692,-118.266897,northeast,34.01700403,-118.2654619,,516 East Jefferson Boulevard, Los Angeles,90240,,,,,,,,,
ChIJVfydLXfIwoARAkSVmhaxxOk,ChIJVfydLXfIwoARAkSVmhaxxOk,Simplex Apparel,,,"507 East Jefferson Boulevard, Los Angeles",34.01628,-118.266617,northeast,34.01752393,-118.2652154,https://www.simplexapparel.com/,507 East Jefferson Boulevard, Los Angeles,90240,,,,,,,,,
ChIJEZQ8oC3GwoARjmrJbNoV2mY,ChIJEZQ8oC3GwoARjmrJbNoV2mY,Davi & Dani,3.5,6,"365 East Jefferson Boulevard, Los Angeles",34.0169097,-118.2678407,northeast,34.01809003,-118.2666031,https://www.davidani.com/,365 East Jefferson Boulevard, Los Angeles,90240,,,,,,,,,
ChIJW8yLT-vJwoARZatX1aGU6AU,ChIJW8yLT-vJwoARZatX1aGU6AU,25 Supply INC,4.2,5,"360 East Jefferson Boulevard, Los Angeles",34.0159703,-118.2676913,northeast,34.01736658,-118.2662029,,360 East Jefferson Boulevard, Los Angeles,90240,home_goods_store,store,,,,,,,
ChIJJabUal3JwoARqtn1qkzEp50,ChIJJabUal3JwoARqtn1qkzEp50,STORYi,,,"3408 Trinity Street, Los Angeles",34.0158212,-118.2673258,northeast,34.01720288,-118.2660511,http://www.ourstoryi.com/,3408 Trinity Street, Los Angeles,90240,store,,,,,,,,
ChIJ88OA03bIwoARgXLIcudh2Xw,ChIJ88OA03bIwoARgXLIcudh2Xw,SND Sweater Inc,,,"360 East Jefferson Boulevard, Los Angeles",34.015978,-118.2678965,northeast,34.01737043,-118.2663055,,360 East Jefferson Boulevard, Los Angeles,90240,clothing_store,store,,,,,,,
ChIJC1HvK3fIwoARius-sUax0-k,ChIJC1HvK3fIwoARius-sUax0-k,La Sirenita Water,5,6,"501 East Jefferson Boulevard, Los Angeles",34.0163056,-118.2669814,northeast,34.01756908,-118.2656906,,501 East Jefferson Boulevard, Los Angeles,90240,grocery_or_supermarket,food,store,,,,,,
ChIJLX13JNrHwoARMB_NmoYfnKA,ChIJLX13JNrHwoARMB_NmoYfnKA,AAA Roofing LA,,,"516 East Jefferson Boulevard, Los Angeles",34.015692,-118.266897,northeast,34.01700403,-118.2654619,http://caroofingservices.com/,516 East Jefferson Boulevard, Los Angeles,90240,roofing_contractor,,,,,,,,
ChIJuwsG-ovHwoAR1bNlMw5e2Sc,ChIJuwsG-ovHwoAR1bNlMw5e2Sc,J.nna,,,"365 East Jefferson Boulevard, Los Angeles",34.0169097,-118.2678407,northeast,34.01809003,-118.2666031,https://www.shopjnna.com/,365 East Jefferson Boulevard, Los Angeles,90240,,,,,,,,,
ChIJL9lM23bIwoARughcTszn6xo,ChIJL9lM23bIwoARughcTszn6xo,Swoon,,,"365 East Jefferson Boulevard, Los Angeles",34.0168395,-118.2680129,northeast,34.01807688,-118.2667376,,365 East Jefferson Boulevard, Los Angeles,90240,clothing_store,store,,,,,,,
ChIJG7_K3HbIwoARrgL_fpYmCao,ChIJG7_K3HbIwoARrgL_fpYmCao,C&L Express Inc.,3,2,"363 East Jefferson Boulevard, Los Angeles",34.0168527,-118.2679992,northeast,34.01808263,-118.2667288,,363 East Jefferson Boulevard, Los Angeles,90240,,,,,,,,,
ChIJ0a9U05HJwoAR_oQFR-uAuEE,ChIJ0a9U05HJwoAR_oQFR-uAuEE,MOA Logistics Inc,,,"361 East Jefferson Boulevard, Los Angeles",34.0169192,-118.26803,northeast,34.01812893,-118.266773,,361 East Jefferson Boulevard, Los Angeles,90240,,,,,,,,,
ChIJk-w013bIwoAR5YGqKV4hzAs,ChIJk-w013bIwoAR5YGqKV4hzAs,Globalone La Trading Ltd,3.5,4,"361 East Jefferson Boulevard, Los Angeles",34.0169192,-118.26803,northeast,34.01812893,-118.266773,,361 East Jefferson Boulevard, Los Angeles,90240,store,,,,,,,,
ChIJHU1aunDIwoARp-Zcf-QrY5w,ChIJHU1aunDIwoARp-Zcf-QrY5w,Brayan's Auto Sales,4,5,"3317 San Pedro Street, Los Angeles",34.0159863,-118.2658707,northeast,34.01724513,-118.2645789,,3317 San Pedro Street, Los Angeles,90240,car_dealer,store,,,,,,,
ChIJmzPyyXDIwoARZ3gpEuEzAtc,ChIJmzPyyXDIwoARZ3gpEuEzAtc,Shaka Wear,3.9,28,"555 East Jefferson Boulevard, Los Angeles",34.015948,-118.265891,northeast,34.01722528,-118.2645875,https://shakawear.com/,555 East Jefferson Boulevard, Los Angeles,90240,clothing_store,store,,,,,,,
ChIJ25kvV6fJwoARXSxvp-TfC58,ChIJ25kvV6fJwoARXSxvp-TfC58,GRUAS EL SINALOENSE 24 HORAS EN LOS ANGELES,4.6,10,"536 East 33rd Street, Los Angeles",34.0163442,-118.2656694,northeast,34.01779488,-118.2642531,http://gruaselsinaloense24horas.negocio.site/,536 East 33rd Street, Los Angeles,90240,,,,,,,,,
ChIJU7Y_U3fIwoARI1OiH2iqwjU,ChIJU7Y_U3fIwoARI1OiH2iqwjU,San Pedro Express Car Wash,4.2,359,"3207 San Pedro Street, Los Angeles",34.0166755,-118.2648455,northeast,34.01795643,-118.263342,,3207 San Pedro Street, Los Angeles,90240,car_wash,,,,,,,,
ChIJc9tQ_SPJwoAR8AgzJGCmgB4,ChIJc9tQ_SPJwoAR8AgzJGCmgB4,Rose hill memorial,,,"544 East 33rd Street, Los Angeles",34.016186,-118.2654988,northeast,34.01766763,-118.264062,,544 East 33rd Street, Los Angeles,90240,cemetery,,,,,,,,
ChIJcRITrnDIwoARloUxSVuQWlE,ChIJcRITrnDIwoARloUxSVuQWlE,Mariscos Guadalajara,4.5,88,Los Angeles,34.0161972,-118.2649383,northeast,34.01756023,-118.2636217,,,Los Angeles,90240,restaurant,food,,,,,,,
ChIJw8SaCyjJwoARuyyhEVjNYj4,ChIJw8SaCyjJwoARuyyhEVjNYj4,ABC Website Doctor,,,"501 East 32nd Street, Los Angeles",34.017995,-118.265915,northeast,34.01922843,-118.2646427,https://rankingresult.com/,501 East 32nd Street, Los Angeles,90240,,,,,,,,,
ChIJe2cqZXfIwoARjzuSrIlMFts,ChIJe2cqZXfIwoARjzuSrIlMFts,Ape Leather,5,2,"521 East 31st Street, Los Angeles",34.0184535,-118.2649104,northeast,34.01970983,-118.2636232,https://apeleather.com/contact,521 East 31st Street, Los Angeles,90240,store,,,,,,,,
ChIJ0fmUg3fIwoARPb-XLnC93QQ,ChIJ0fmUg3fIwoARPb-XLnC93QQ,Aly Rose,3.8,4,"605 East 30th Street, Los Angeles",34.0193984,-118.2648145,northeast,34.02062738,-118.26355,,605 East 30th Street, Los Angeles,90240,storage,,,,,,,,
ChIJV8tmf3fIwoARNZ8QVv8M7Tw,ChIJV8tmf3fIwoARNZ8QVv8M7Tw,"Ministerio ""Oios Habla Hoy""",3,1,"617 East 30th Street, Los Angeles",34.0191593,-118.264615,northeast,34.02044148,-118.2633131,,617 East 30th Street, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJm2p0TnjIwoARUIlUt0MzgYc,ChIJm2p0TnjIwoARUIlUt0MzgYc,Perfect Engine Inc,4.1,20,"2721 San Pedro Street, Los Angeles",34.0200728,-118.2624608,northeast,34.02139168,-118.2610415,,2721 San Pedro Street, Los Angeles,90240,car_repair,,,,,,,,
ChIJE0D8SnjIwoARtlVU_7Aih64,ChIJE0D8SnjIwoARtlVU_7Aih64,Sinai Banquet Hall,4.1,80,"646 East 28th Street, Los Angeles",34.0199491,-118.2627927,northeast,34.02134783,-118.2614189,https://sinaibanquethall.com/,646 East 28th Street, Los Angeles,90240,,,,,,,,,
ChIJqdaKSnjIwoARBCL33D6hZz4,ChIJqdaKSnjIwoARBCL33D6hZz4,Kim Hyungju J DDS,3,2,"2805 San Pedro Street, Los Angeles",34.0197846,-118.262729,northeast,34.02087443,-118.2614862,,2805 San Pedro Street, Los Angeles,90240,dentist,health,,,,,,,
ChIJr7FJr5rJwoARJfC3EVMq0Yo,ChIJr7FJr5rJwoARJfC3EVMq0Yo,DeneshaLenoir,,,"637 East 29th Street, Los Angeles",34.0196748,-118.2635116,northeast,34.02093158,-118.2622273,https://deneshalenoir.business.site/?utm_source=gmb&utm_medium=referral,637 East 29th Street, Los Angeles,90240,beauty_salon,,,,,,,,
ChIJP_6ptXnIwoARyN7YKt0xtFc,ChIJP_6ptXnIwoARyN7YKt0xtFc,Coin Laundry,4.2,32,Los Angeles,34.0196113,-118.2629547,northeast,34.02078778,-118.2615289,,,Los Angeles,90240,laundry,,,,,,,,
ChIJ3Z_lSnjIwoARwIURrO9ZFZg,ChIJ3Z_lSnjIwoARwIURrO9ZFZg,Clara's Electronics/MetroPCS,3.7,63,"2823 San Pedro Street, Los Angeles",34.0194392,-118.2629017,northeast,34.02070173,-118.2615222,,2823 San Pedro Street, Los Angeles,90240,electronics_store,store,,,,,,,
ChIJVaMxtXnIwoAR9_X8s7GSZZE,ChIJVaMxtXnIwoAR9_X8s7GSZZE,Olive Branch Pharmacy,4.7,7,"2811 San Pedro Street, Los Angeles",34.0196408,-118.2627665,northeast,34.02080253,-118.2615049,,2811 San Pedro Street, Los Angeles,90240,pharmacy,health,store,,,,,,
ChIJcw4YynnIwoAR-HfrBoaJS2Y,ChIJcw4YynnIwoAR-HfrBoaJS2Y,Halloween Costumes & Accessories,,,United States,34.0193022,-118.2629838,northeast,34.02064638,-118.2615435,,,United States,90240,clothing_store,store,,,,,,,
ChIJE0D8SnjIwoARGAyPvKTalIQ,ChIJE0D8SnjIwoARGAyPvKTalIQ,Children Dental World,4.9,234,"2805 San Pedro Street, Los Angeles",34.0197846,-118.262729,northeast,34.02109433,-118.261274,http://mychildrendentalworld.com/,2805 San Pedro Street, Los Angeles,90240,doctor,dentist,health,,,,,,
ChIJJSY2SnjIwoARdgzmQU4ruTU,ChIJJSY2SnjIwoARdgzmQU4ruTU,Universal Community Health Center,5,70,"2801 San Pedro Street, Los Angeles",34.0198871,-118.2627435,northeast,34.02092568,-118.2614934,https://www.uchcla.org/,2801 San Pedro Street, Los Angeles,90240,doctor,health,,,,,,,
ChIJ72yT2nnIwoARU3Zvns_ApZg,ChIJ72yT2nnIwoARU3Zvns_ApZg,Sarah Zone Inc,3.8,6,"655 East 30th Street, Los Angeles",34.0188503,-118.2635766,northeast,34.02011583,-118.2622745,,655 East 30th Street, Los Angeles,90240,,,,,,,,,
ChIJsfpBitDJwoARxyNoR5p-0-w,ChIJsfpBitDJwoARxyNoR5p-0-w,E Appliance Repair and HVAC,4.7,15,"655 East 30th Street, Los Angeles",34.0188503,-118.2635766,northeast,34.02011583,-118.2622745,,655 East 30th Street, Los Angeles,90240,,,,,,,,,
ChIJQ-l2TXjIwoARGbA7_OecA8s,ChIJQ-l2TXjIwoARGbA7_OecA8s,Pronto System Inc,4.7,3,"2720 San Pedro Street, Los Angeles",34.0198538,-118.2621673,northeast,34.02124528,-118.2609177,,2720 San Pedro Street, Los Angeles,90240,car_repair,store,,,,,,,
ChIJw9llx3nIwoARArWHwzdPuS4,ChIJw9llx3nIwoARArWHwzdPuS4,Panaderia La Flor De Izucar,4.5,132,"East 29th Street, Los Angeles",34.0187391,-118.2629322,northeast,34.02013823,-118.2615484,,East 29th Street, Los Angeles,90240,bakery,food,store,,,,,,
ChIJ4dMBAnnIwoARYLiOWMMl3nQ,ChIJ4dMBAnnIwoARYLiOWMMl3nQ,J & S Air Conditioning,5,1,"726 East 27th Street, Los Angeles",34.020053,-118.261066,northeast,34.02151548,-118.2596408,,726 East 27th Street, Los Angeles,90240,general_contractor,,,,,,,,
ChIJm2TAEnnIwoARRGdy379gOrw,ChIJm2TAEnnIwoARRGdy379gOrw,St Philip's Episcopal Church,3.2,5,"2800 Stanford Avenue, Los Angeles",34.0192021,-118.2602683,northeast,34.02059603,-118.2590172,http://stphilips.ladiocese.org/digital_faith/,2800 Stanford Avenue, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJf4xXrXnIwoARdtS45jJ0yw4,ChIJf4xXrXnIwoARdtS45jJ0yw4,Twenty Eighth Street Early Education Center,4.8,8,"747 East 28th Street, Los Angeles",34.019395,-118.2607579,northeast,34.02064023,-118.2594747,https://schooldirectory.lausd.net/schooldirectory/SchoolPage?locationId=9595,747 East 28th Street, Los Angeles,90240,,,,,,,,,
ChIJpdPBUHjIwoARhJyZiT7E2rQ,ChIJpdPBUHjIwoARhJyZiT7E2rQ,Paula Shoes,5,1,"2706 San Pedro Street, Los Angeles",34.020382,-118.261897,northeast,34.02176398,-118.2606227,,2706 San Pedro Street, Los Angeles,90240,shoe_store,store,,,,,,,
ChIJm6j4WXjIwoARa5aoCe4YEQI,ChIJm6j4WXjIwoARa5aoCe4YEQI,Lilly's Beauty Salon & Supply,3.5,10,Los Angeles,34.0205448,-118.2617976,northeast,34.02194843,-118.2604119,,,Los Angeles,90240,beauty_salon,,,,,,,,
ChIJReGFbXnIwoAR9R_zCZJCl78,ChIJReGFbXnIwoAR9R_zCZJCl78,Food Distribution Center - Saint Philip's Episcopal Church,,,"2800 Stanford Avenue, Los Angeles",34.0186835,-118.2606782,northeast,34.02006343,-118.2593975,,2800 Stanford Avenue, Los Angeles,90240,food,,,,,,,,
ChIJlYaCWHjIwoAR5MjA3XINzKc,ChIJlYaCWHjIwoAR5MjA3XINzKc,Best Laundry,3.8,29,"2616 San Pedro Street, Los Angeles",34.0208792,-118.2614103,northeast,34.02228918,-118.2602025,,2616 San Pedro Street, Los Angeles,90240,laundry,,,,,,,,
ChIJ9xIC9njIwoARm7KA_4CI2g0,ChIJ9xIC9njIwoARm7KA_4CI2g0,Laundromat,4.2,92,"2616 San Pedro Street, Los Angeles",34.02091,-118.2614298,northeast,34.02231338,-118.2602067,,2616 San Pedro Street, Los Angeles,90240,laundry,,,,,,,,
ChIJk8_huX7IwoARMmAWuDV5VEU,ChIJk8_huX7IwoARMmAWuDV5VEU,"Andrea Bernhard, PSYD",,,"2658 Griffith Avenue #301, Los Angeles",34.019386,-118.257797,northeast,34.02072148,-118.2564175,http://www.lawandpsyche.com/,2658 Griffith Avenue #301, Los Angeles,90240,health,,,,,,,,
ChIJV4dbbXHJwoARvTKaHugoplU,ChIJV4dbbXHJwoARvTKaHugoplU,Commercial HVAC Contractors Los Angeles,,,"2525 Griffith Avenue, Los Angeles",34.0201142,-118.2575731,northeast,34.02142313,-118.2561336,https://commercial-hvac-contractors-los-angeles.business.site/,2525 Griffith Avenue, Los Angeles,90240,general_contractor,store,,,,,,,
ChIJkx6YxH7IwoARm4VxHyFlyac,ChIJkx6YxH7IwoARm4VxHyFlyac,Ace Liquor,4,18,"2525 Griffith Avenue, Los Angeles",34.0201169,-118.257575,northeast,34.02142523,-118.256134,,2525 Griffith Avenue, Los Angeles,90240,liquor_store,store,,,,,,,
ChIJy49oRJXJwoAR7LGgke3RpjA,ChIJy49oRJXJwoAR7LGgke3RpjA,"""LA NUEVA ERA TAXY""",5,1,"824 East Adams Boulevard, Los Angeles",34.0202042,-118.2588697,northeast,34.02166828,-118.2574467,https://sevicio-de-taxy.negocio.site/?utm_source=gmb&utm_medium=referral,824 East Adams Boulevard, Los Angeles,90240,,,,,,,,,
ChIJDw3Vbn7IwoARsd0YXC77pm0,ChIJDw3Vbn7IwoARsd0YXC77pm0,Doug's Furniture Co Inc,4,1,"2415 South Central Avenue, Los Angeles",34.0201335,-118.2546038,northeast,34.02141533,-118.2531777,,2415 South Central Avenue, Los Angeles,90240,furniture_store,home_goods_store,store,,,,,,
ChIJh2d02H3IwoARk2RennQjl0Y,ChIJh2d02H3IwoARk2RennQjl0Y,Western Union,1.8,5,"The Jesschex Company, 2506 South Central Avenue, Los Angeles",34.0196297,-118.2543867,northeast,34.02100558,-118.2531352,https://locations.westernunion.com/us/ca/los-angeles/f8aa6adbcbdbca0a0957f838dc435ade?utm_source=google&utm_medium=distrib&utm_campaign=google-distrib,The Jesschex Company, 2506 South Central Avenue,90240,finance,,,,,,,,
ChIJ68CJRVG5woAR-UcdKgPdoMg,ChIJ68CJRVG5woAR-UcdKgPdoMg,Kings Point Foot and Ankle Specialists: Benjamin Tehrani,4.9,93,"2514 South Central Avenue, Los Angeles",34.0194192,-118.2544713,northeast,34.02078828,-118.2532225,https://www.kingspointfootankle.com/,2514 South Central Avenue, Los Angeles,90240,doctor,health,,,,,,,
ChIJiWoUR37IwoARRjzWJm5q64c,ChIJiWoUR37IwoARRjzWJm5q64c,MoneyGram,5,1,"2315 South Central Avenue, Los Angeles",34.0209996,-118.2542612,northeast,34.02239903,-118.2528798,http://locations.moneygram.com/ca/los-angeles/895048177/,2315 South Central Avenue, Los Angeles,90240,finance,,,,,,,,
ChIJ_WoXd37IwoARiIyWNKAXHfA,ChIJ_WoXd37IwoARiIyWNKAXHfA,Boost Mobile,3.8,8,"2515 South Central Avenue, Los Angeles",34.019249,-118.255396,northeast,34.02052148,-118.2537561,https://boostmobilelocal.com/ca/los-angeles/2079/?utm_source=google&utm_medium=lastmile&utm_campaign=0018000000thnUJAAY,2515 South Central Avenue, Los Angeles,90240,store,,,,,,,,
