|,id,name,rating,ratings,vicinity,geometry__location__lat,geometry__location__lng,geometry__viewport,geometry__viewport__lat,geometry__viewport__lng,website,address,city,zipcode_area,types__001,types__002,types__003,types__004,types__005,types__006,types__007,types__008,types__009
ChIJz5t9yhm_woARYpSEQ81JxWM,ChIJz5t9yhm_woARYpSEQ81JxWM,Ambitious CoLiving,,,"1711 Winona Boulevard #2, Los Angeles",34.1021733,-118.302335,northeast,34.10352258,-118.3008359,https://www.ambitiouscoliving.com/,1711 Winona Boulevard #2, Los Angeles,90027,lodging,,,,,,,,
ChIJVVVxqle_woARxy7XBz8Qyqs,ChIJVVVxqle_woARxy7XBz8Qyqs,White Diamond Pro,,,"1711 Winona Boulevard, Los Angeles",34.1021826,-118.3023196,northeast,34.10353188,-118.3008282,http://www.whitediamondpro.com/,1711 Winona Boulevard, Los Angeles,90027,,,,,,,,,
ChIJczmuM2O_woARRTLJKixKcxg,ChIJczmuM2O_woARRTLJKixKcxg,Anthony Lerma | Digital Marketing Consultant,,,"1712 North Kingsley Drive #218, Los Angeles",34.1022163,-118.3030429,northeast,34.10356838,-118.3019333,https://www.linkedin.com/in/anthonylerma/,1712 North Kingsley Drive #218, Los Angeles,90027,,,,,,,,,
ChIJNVSMo4W_woARgCHNVF-Fb7g,ChIJNVSMo4W_woARgCHNVF-Fb7g,Salaya Plant-Based Kitchen,4.8,19,"5185 Hollywood Boulevard, Los Angeles",34.1021189,-118.3032177,northeast,34.10338203,-118.3019342,http://salayala.com/,5185 Hollywood Boulevard, Los Angeles,90027,restaurant,food,,,,,,,
ChIJ_6BhQjO_woARFXhCPKVTAmg,ChIJ_6BhQjO_woARFXhCPKVTAmg,Milk Crate,4.6,22,"5138 Hollywood Boulevard, Los Angeles",34.1014695,-118.3019449,northeast,34.10286903,-118.3006051,,5138 Hollywood Boulevard, Los Angeles,90027,restaurant,food,,,,,,,
ChIJeeUsN6K_woAR2Si4RHH-kI0,ChIJeeUsN6K_woAR2Si4RHH-kI0,Acero Chimney,5,3,"5136 Hollywood Boulevard, Los Angeles",34.1014953,-118.3018434,northeast,34.10288168,-118.3004942,,5136 Hollywood Boulevard, Los Angeles,90027,,,,,,,,,
ChIJU-bbrXy_woARBCTA3Bf2Gyc,ChIJU-bbrXy_woARBCTA3Bf2Gyc,SushiNearMe,4.7,10,"5136 Hollywood Boulevard, Los Angeles",34.1014953,-118.3018434,northeast,34.10288168,-118.3004942,https://sushinearmela.com/,5136 Hollywood Boulevard, Los Angeles,90027,restaurant,food,,,,,,,
ChIJ27nAvii_woARmqo3sp6LoK8,ChIJ27nAvii_woARmqo3sp6LoK8,Zwick Post,5,2,"1711 Winona Blvd Unit 2, 3A, & 3B, Los Angeles",34.1023488,-118.3022139,northeast,34.10369798,-118.3007756,http://www.zwickpost.com/,1711 Winona Blvd Unit 2, 3A,90027,,,,,,,,,
ChIJDZ2oH1e_woARkhxrgI-Q48c,ChIJDZ2oH1e_woARkhxrgI-Q48c,Kandi Cota Studio,,,"5205 Hollywood Boulevard # 211, Los Angeles",34.1018607,-118.3036824,northeast,34.10321098,-118.3023625,http://www.kandicota.com/,5205 Hollywood Boulevard # 211, Los Angeles,90027,,,,,,,,,
ChIJRYKn_Te_woARqnynm2mDxVo,ChIJRYKn_Te_woARqnynm2mDxVo,Hotel Los Angeles,,,"Hollywood Inn Express North, 5131 Hollywood Boulevard, Los Angeles",34.102075,-118.3016862,northeast,34.10346113,-118.3003367,,Hollywood Inn Express North, 5131 Hollywood Boulevard,90027,lodging,,,,,,,,
ChIJKUzeVY-_woAR1wKHpbju97k,ChIJKUzeVY-_woAR1wKHpbju97k,Thai meat bomz,5,1,"5121-5129, Hollywood Boulevard, Los Angeles",34.101675,-118.3015296,northeast,34.10302398,-118.3001833,,5121-5129, Hollywood Boulevard,90027,restaurant,food,,,,,,,
ChIJG0tF_87BwoARd6irOqgAmtM,ChIJG0tF_87BwoARd6irOqgAmtM,Gift 4 your face,5,2,"5126 Hollywood Boulevard #3, Los Angeles",34.1013992,-118.3015491,northeast,34.10276833,-118.3001797,http://www.gift4yourface.com/,5126 Hollywood Boulevard #3, Los Angeles,90027,beauty_salon,hair_care,,,,,,,
ChIJtx0Xh1a_woARg0nOJzO1HN8,ChIJtx0Xh1a_woARg0nOJzO1HN8,"Dr. Andre G. Atoian, MD",,,"1559 Winona Boulevard, Los Angeles",34.0997939,-118.3024949,northeast,34.10114358,-118.3009906,,1559 Winona Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJvXzkycrHwoARRFS4DaT0o3U,ChIJvXzkycrHwoARRFS4DaT0o3U,Lipstick Prophets,,,"1752 Winona Boulevard, Los Angeles",34.103321,-118.30156,northeast,34.10466953,-118.3004501,http://lipstickprophets.com/,1752 Winona Boulevard, Los Angeles,90027,clothing_store,store,,,,,,,
ChIJMdujCVe_woAR4HQEXFiPG6A,ChIJMdujCVe_woAR4HQEXFiPG6A,Paul's Piano Tuning - RPT Certified,4.8,76,"1735 N Winona Boulevard, Los Angeles",34.103312,-118.302176,northeast,34.10466113,-118.300758,http://paul-pianotuning.com/,1735 N Winona Boulevard, Los Angeles,90027,,,,,,,,,
ChIJMdujCVe_woARNEZzrkJXUfI,ChIJMdujCVe_woARNEZzrkJXUfI,Little Light Cards,4,1,"1735 Winona Boulevard # 4, Los Angeles",34.102835,-118.302431,northeast,34.10418438,-118.3008849,http://www.littlelightimages.com/,1735 Winona Boulevard # 4, Los Angeles,90027,store,,,,,,,,
ChIJ_-igr1e_woARp8Js10g2x4Q,ChIJ_-igr1e_woARp8Js10g2x4Q,Best Beverage Catering,,,"1726 Winona Boulevard, Los Angeles",34.1026617,-118.3015815,northeast,34.10401023,-118.3004599,http://nationalbartenderstaffing.com/,1726 Winona Boulevard, Los Angeles,90027,,,,,,,,,
ChIJqzS8kFe_woARyiMrxBT63v4,ChIJqzS8kFe_woARyiMrxBT63v4,Villa Winona Apartments,,,"1800 Winona Boulevard, Los Angeles",34.1038135,-118.3015603,northeast,34.10517188,-118.3004509,,1800 Winona Boulevard, Los Angeles,90027,,,,,,,,,
ChIJnxGIple_woARavccyRCzcjA,ChIJnxGIple_woARavccyRCzcjA,Los Angeles Fixer. Local Producer. Film Fixer.,5,3,"1737 Winona Boulevard, Los Angeles",34.1028444,-118.3024347,northeast,34.10419378,-118.3008867,http://losangelesfixer.com/,1737 Winona Boulevard, Los Angeles,90027,,,,,,,,,
ChIJqzS8kFe_woARKfev0GuBckQ,ChIJqzS8kFe_woARKfev0GuBckQ,Franklin Los Feliz Towers,3.7,3,"1800 Winona Boulevard, Los Angeles",34.103816,-118.301563,northeast,34.10517313,-118.3004523,http://franklinlosfeliztowers.bhprop.com/,1800 Winona Boulevard, Los Angeles,90027,,,,,,,,,
ChIJbzA3sFe_woARlmovAQOf5ek,ChIJbzA3sFe_woARlmovAQOf5ek,Guido Segal,,,"1726 Winona Boulevard #202, Los Angeles",34.102661,-118.301556,northeast,34.10400953,-118.3004471,http://guidosegal.com/,1726 Winona Boulevard #202, Los Angeles,90027,,,,,,,,,
ChIJAQAkDle_woARL-E1q3tJlG8,ChIJAQAkDle_woARL-E1q3tJlG8,Headshot,,,"1726 North Kingsley Drive, Los Angeles",34.1026305,-118.3030657,northeast,34.10398073,-118.3019422,http://headshot.la/contact.html,1726 North Kingsley Drive, Los Angeles,90027,,,,,,,,,
ChIJJ9vVEVe_woARGYXuGfH3tT0,ChIJJ9vVEVe_woARGYXuGfH3tT0,Pioneer Multiculture Association,,,"1726 North Kingsley Drive unit 110, Los Angeles",34.1025806,-118.3030964,northeast,34.10393073,-118.3019577,http://www.pioneerma.com/,1726 North Kingsley Drive unit 110, Los Angeles,90027,,,,,,,,,
ChIJK1Vndru_woAREqBXQzMOa4s,ChIJK1Vndru_woAREqBXQzMOa4s,FELIX AUSTRIA SCHOOL OF CIVILITY,,,"1809 1/2 North Normandie Avenue #2, Los Angeles",34.1038179,-118.30096,northeast,34.10516768,-118.2994147,http://felixaustriaschool.com/,1809 1/2 North Normandie Avenue #2, Los Angeles,90027,,,,,,,,,
ChIJk3rLxFm_woARqJyIjA-Uzus,ChIJk3rLxFm_woARqJyIjA-Uzus,How’s You Apartment,,,"1830 Winona Boulevard, Los Angeles",34.104422,-118.3018344,northeast,34.10567623,-118.3004849,,1830 Winona Boulevard, Los Angeles,90027,lodging,,,,,,,,
ChIJdRLy9Ma_woARziqZyzI-0l8,ChIJdRLy9Ma_woARziqZyzI-0l8,Dayna Feldman,,,"1828 1/2 Winona Boulevard #2, Los Angeles",34.104465,-118.301923,northeast,34.10581388,-118.3006332,http://www.daynafeldman.com/,1828 1/2 Winona Boulevard #2, Los Angeles,90027,,,,,,,,,
ChIJHRyWPFi_woARw_hzRtxLUNk,ChIJHRyWPFi_woARw_hzRtxLUNk,John Sowden House,4.6,47,"5121 Franklin Avenue, Los Angeles",34.1059008,-118.3012205,northeast,34.10699223,-118.2998794,http://www.sowdenhouse.com/index.html,5121 Franklin Avenue, Los Angeles,90027,,,,,,,,,
ChIJB016GVi_woARFi_I1R0FZ0I,ChIJB016GVi_woARFi_I1R0FZ0I,Black Pixel,,,Los Angeles,34.105408,-118.300566,northeast,34.10675713,-118.2991899,http://www.blackpixel.net/,,Los Angeles,90027,,,,,,,,,
ChIJ3469jFe_woARY3OiYmP1OGM,ChIJ3469jFe_woARY3OiYmP1OGM,Lion Normandie LLC,,,"1833 North Normandie Avenue, Los Angeles",34.104477,-118.300986,northeast,34.10582678,-118.2994297,,1833 North Normandie Avenue, Los Angeles,90027,,,,,,,,,
ChIJPT9jfp6_woARYwiUbN_TMMs,ChIJPT9jfp6_woARYwiUbN_TMMs,BeautifullUB,,,"1840 Winona Boulevard ste 313, Los Angeles",34.1047538,-118.3016624,northeast,34.10610243,-118.3005033,,1840 Winona Boulevard ste 313, Los Angeles,90027,beauty_salon,,,,,,,,
ChIJC9H2J1i_woAR46_OMhTqbbo,ChIJC9H2J1i_woAR46_OMhTqbbo,Massage By Traci CMT,,,"1840 Winona Boulevard, Los Angeles",34.1047232,-118.3015384,northeast,34.10607168,-118.3004413,,1840 Winona Boulevard, Los Angeles,90027,,,,,,,,,
ChIJ80fqLFi_woARFyaEDvaUqvQ,ChIJ80fqLFi_woARFyaEDvaUqvQ,Winona Mc Chatelet Properties,3,1,"1851 Winona Boulevard, Los Angeles",34.104975,-118.302477,northeast,34.10632438,-118.3009109,,1851 Winona Boulevard, Los Angeles,90027,,,,,,,,,
ChIJpUOqIli_woAR8vvvUk84zjI,ChIJpUOqIli_woAR8vvvUk84zjI,Tiar Co,,,"5111 Franklin Avenue, Los Angeles",34.1055551,-118.3008436,northeast,34.10681943,-118.2994934,http://www.tiarlosangeles.com/,5111 Franklin Avenue, Los Angeles,90027,,,,,,,,,
ChIJY1IvZqfAwoARUO-bodjZbck,ChIJY1IvZqfAwoARUO-bodjZbck,Avalon Investment,,,"5017 Ambrose Avenue, Los Angeles",34.109056,-118.2987279,northeast,34.11028463,-118.2973472,http://avaloninv.com/,5017 Ambrose Avenue, Los Angeles,90027,,,,,,,,,
ChIJc6xmdFi_woAR_IW2hvXUVXY,ChIJc6xmdFi_woAR_IW2hvXUVXY,Cutter Art and Photography,,,"1943 North Mariposa Avenue, Los Angeles",34.1066245,-118.2997303,northeast,34.10796098,-118.2982561,https://www.cutterartandphoto.com/pages/contact,1943 North Mariposa Avenue, Los Angeles,90027,,,,,,,,,
ChIJpzEQCli_woARqaMRw9hIHoY,ChIJpzEQCli_woARqaMRw9hIHoY,Apex Delivery Services,,,"1927 North Mariposa Avenue, Los Angeles",34.10621,-118.2996888,northeast,34.10755903,-118.298242,,1927 North Mariposa Avenue, Los Angeles,90027,moving_company,,,,,,,,
ChIJSxPlv4GVwoARhCZaUHlv6UY,ChIJSxPlv4GVwoARhCZaUHlv6UY,PR FOR ARTISTS,,,"1840 North Kenmore Avenue, Los Angeles",34.1051772,-118.2987375,northeast,34.10663653,-118.2973886,http://prforartists.com/,1840 North Kenmore Avenue, Los Angeles,90027,,,,,,,,,
ChIJJfDwDKjAwoARaJ2rYfQJYFk,ChIJJfDwDKjAwoARaJ2rYfQJYFk,Neal Tyler Workshop,,,"1864 North Alexandria Avenue, Los Angeles",34.1051325,-118.2981247,northeast,34.10639913,-118.296775,http://www.nealtylerworkshop.com/,1864 North Alexandria Avenue, Los Angeles,90027,,,,,,,,,
ChIJSeDaCKjAwoARxWKPrrzjcH4,ChIJSeDaCKjAwoARxWKPrrzjcH4,Create a Kids Party,4.2,5,"5000 Franklin Avenue, Los Angeles",34.1051798,-118.2985586,northeast,34.10663783,-118.2972097,https://www.createakidsparty.com/,5000 Franklin Avenue, Los Angeles,90027,,,,,,,,,
ChIJl4biOrzBwoARj9IXUkZEiSg,ChIJl4biOrzBwoARj9IXUkZEiSg,Sun Mobile Tire Repair Service & Tire Replacement Los Angeles,5,1,"1844 North Alexandria Avenue, Los Angeles",34.1048423,-118.298086,northeast,34.10619073,-118.2968888,https://sun-mobile-tire-repair-service-tire-replacement-los.business.site/?utm_source=gmb&utm_medium=referral,1844 North Alexandria Avenue, Los Angeles,90027,car_repair,store,,,,,,,
ChIJMdAH8UjBwoARrFl0-xOngyw,ChIJMdAH8UjBwoARrFl0-xOngyw,Ava Translations and Language Services,,,"1821 North Alexandria Avenue, Los Angeles",34.1043145,-118.2988404,northeast,34.10566428,-118.2972647,https://avatranslations.business.site/,1821 North Alexandria Avenue, Los Angeles,90027,,,,,,,,,
ChIJ0_EE_le_woARI0pceOAtgac,ChIJ0_EE_le_woARI0pceOAtgac,Bodyworks Healing Center,,,"1851 North Mariposa Avenue # 2, Los Angeles",34.1049154,-118.2996176,northeast,34.10626528,-118.2981989,,1851 North Mariposa Avenue # 2, Los Angeles,90027,health,,,,,,,,
ChIJxzPkGBDBwoARgVb9-qFELvo,ChIJxzPkGBDBwoARgVb9-qFELvo,"Dr. luanne M. merlin, DDS",,,"5015 Franklin Avenue, Los Angeles",34.1056569,-118.2989566,northeast,34.10687633,-118.2976076,,5015 Franklin Avenue, Los Angeles,90027,doctor,health,,,,,,,
ChIJb0RHFajAwoAR9WSWR0FHwwg,ChIJb0RHFajAwoAR9WSWR0FHwwg,Levon Sandukhtyan Construction,,,"1828 North Alexandria Avenue, Los Angeles",34.104384,-118.298038,northeast,34.10573238,-118.2968636,,1828 North Alexandria Avenue, Los Angeles,90027,general_contractor,,,,,,,,
ChIJY1afcKjAwoARrbi8jL2OZSw,ChIJY1afcKjAwoARrbi8jL2OZSw,Armenian Evangelical Church of Hollywood,5,2,"4950 Franklin Avenue, Los Angeles",34.105132,-118.29754,northeast,34.10661623,-118.2961795,http://armenianevangelical.com/,4950 Franklin Avenue, Los Angeles,90027,church,place_of_worship,,,,,,,
ChIJL6m86Ve_woARQvC5XqUQczM,ChIJL6m86Ve_woARQvC5XqUQczM,The Tower at Hollywood Hills,3.8,11,"1800 North Normandie Avenue, Los Angeles",34.103744,-118.3000515,northeast,34.10509193,-118.2989602,https://www.towerathollywoodhills.com/?utm_source=GoogleLocalListing&utm_medium=organic,1800 North Normandie Avenue, Los Angeles,90027,,,,,,,,,
ChIJM32CRla_woARgcNJAUgm0yU,ChIJM32CRla_woARgcNJAUgm0yU,Valentina MedSpa,,,"5112 Hollywood Boulevard, Los Angeles",34.1014847,-118.3011985,northeast,34.10283073,-118.2999308,,5112 Hollywood Boulevard, Los Angeles,90027,beauty_salon,hair_care,health,,,,,,
ChIJrRxLbbLAwoARVFiPIIU5s2o,ChIJrRxLbbLAwoARVFiPIIU5s2o,Cruzer Pizza 100% Vegan,4.6,361,"5051 Hollywood Boulevard, Los Angeles",34.1020238,-118.2996004,northeast,34.10341743,-118.2982503,https://www.cruzerpizza.com/,5051 Hollywood Boulevard, Los Angeles,90027,meal_delivery,meal_takeaway,restaurant,food,,,,,
ChIJBTYJL1a_woARzugPoVSKLD4,ChIJBTYJL1a_woARzugPoVSKLD4,Cash Gold Exchange,4.1,20,"5065 Hollywood Boulevard, Los Angeles",34.102,-118.2998417,northeast,34.10341288,-118.2985186,http://www.cashgoldexchange.com/,5065 Hollywood Boulevard, Los Angeles,90027,jewelry_store,finance,store,,,,,,
ChIJM32CRla_woARzKzbf7BIueU,ChIJM32CRla_woARzKzbf7BIueU,Carousel Restaurant Hollywood,4.5,550,"5112 Hollywood Boulevard #107, Los Angeles",34.1014944,-118.3011333,northeast,34.10283923,-118.2998983,http://www.carouselrestaurant.com/,5112 Hollywood Boulevard #107, Los Angeles,90027,restaurant,food,,,,,,,
ChIJFeZDLla_woAR5-giJXvE0ZA,ChIJFeZDLla_woAR5-giJXvE0ZA,Domino's Pizza,3.8,226,"5065 Hollywood Boulevard Ste 101, Los Angeles",34.1019884,-118.3000463,northeast,34.10333658,-118.2987565,https://www.dominos.com/en/?utm_source=google&utm_medium=loclist&utm_campaign=localmaps,5065 Hollywood Boulevard Ste 101, Los Angeles,90027,meal_delivery,meal_takeaway,restaurant,food,,,,,
ChIJM32CRla_woARoqR8VJoXRZY,ChIJM32CRla_woARoqR8VJoXRZY,Normandy Pharmacy Inc,4.8,4,"5112 Hollywood Boulevard # 104, Los Angeles",34.1013361,-118.3011248,northeast,34.10268093,-118.2998899,https://www.normandyrx.com/,5112 Hollywood Boulevard # 104, Los Angeles,90027,pharmacy,health,store,,,,,,
ChIJFeZDLla_woAR-IDUXKBgcF0,ChIJFeZDLla_woAR-IDUXKBgcF0,AT&T Store,4.5,147,"5065 Hollywood Boulevard Ste 106, Los Angeles",34.1019806,-118.2997812,northeast,34.10340318,-118.2984883,https://www.att.com/stores/california/los-angeles/158027,5065 Hollywood Boulevard Ste 106, Los Angeles,90027,store,,,,,,,,
ChIJM32CRla_woARLZFnMOgitvA,ChIJM32CRla_woARLZFnMOgitvA,Mary's Flowers,4,9,"5112 Hollywood Boulevard # 102, Los Angeles",34.10159,-118.3011717,northeast,34.10293543,-118.2999201,,5112 Hollywood Boulevard # 102, Los Angeles,90027,florist,store,,,,,,,
ChIJM32CRla_woARLEf_j0LcKnc,ChIJM32CRla_woARLEf_j0LcKnc,The Shrimp Lover,4.4,463,"5112 Hollywood Boulevard, Los Angeles",34.1015974,-118.3012023,northeast,34.10294338,-118.2999356,http://www.theshrimplover.com/,5112 Hollywood Boulevard, Los Angeles,90027,restaurant,food,,,,,,,
ChIJFeZDLla_woARSnqKIeINpwU,ChIJFeZDLla_woARSnqKIeINpwU,Nairi Banquet Hall,4.6,77,"5065 Hollywood Boulevard, Los Angeles",34.1021657,-118.2998916,northeast,34.10334778,-118.2988759,http://nairibanquethall.com/,5065 Hollywood Boulevard, Los Angeles,90027,restaurant,food,store,,,,,,
ChIJM32CRla_woAR3Kdr_Ia94XI,ChIJM32CRla_woAR3Kdr_Ia94XI,Star Tours,4.6,7,"5112 Hollywood Boulevard UNIT 202, Los Angeles",34.1013361,-118.3011248,northeast,34.10268093,-118.2998899,,5112 Hollywood Boulevard UNIT 202, Los Angeles,90027,travel_agency,,,,,,,,
ChIJwQOW3qnAwoARDNjh5Kg6_TE,ChIJwQOW3qnAwoARDNjh5Kg6_TE,Adele's Of Hollywood,4.8,52,"5034 Hollywood Boulevard, Los Angeles",34.1015935,-118.2992233,northeast,34.10302958,-118.2978746,http://adelescostumes.com/,5034 Hollywood Boulevard, Los Angeles,90027,clothing_store,store,,,,,,,
ChIJM32CRla_woARpngv0hL1qP0,ChIJM32CRla_woARpngv0hL1qP0,"Roland Greenberg, RPH",,,"5112 Hollywood Boulevard, Los Angeles",34.1013361,-118.3011248,northeast,34.10268093,-118.2998899,,5112 Hollywood Boulevard, Los Angeles,90027,pharmacy,health,store,,,,,,
ChIJFeZDLla_woARIJ-aoHNXH2s,ChIJFeZDLla_woARIJ-aoHNXH2s,Shoes & Med Equipment,,,"5065 Hollywood Boulevard, Los Angeles",34.1020119,-118.2999618,northeast,34.10341803,-118.2986147,,5065 Hollywood Boulevard, Los Angeles,90027,shoe_store,store,,,,,,,
ChIJFeZDLla_woARMcmI9YruU1w,ChIJFeZDLla_woARMcmI9YruU1w,Active Physical Therapy-Wellness,4,5,"5065 Hollywood Boulevard # 201, Los Angeles",34.1020119,-118.2999618,northeast,34.10341803,-118.2986147,http://activeptnw.com/,5065 Hollywood Boulevard # 201, Los Angeles,90027,physiotherapist,health,,,,,,,
ChIJxWvsMVa_woARPbT9Y6ZThG4,ChIJxWvsMVa_woARPbT9Y6ZThG4,Nairi Meat & Deli,4.8,15,"5075 Hollywood Boulevard #110, Los Angeles",34.1021011,-118.3002411,northeast,34.10345058,-118.2988559,http://www.nairimarket.com/,5075 Hollywood Boulevard #110, Los Angeles,90027,grocery_or_supermarket,food,store,,,,,,
ChIJO2VbZLXHwoARHnDcamLzAuY,ChIJO2VbZLXHwoARHnDcamLzAuY,DTLA Fine Jewelry,2.2,6,"5065 Hollywood Boulevard Stack Area, Los Angeles",34.101989,-118.2999642,northeast,34.10340653,-118.2986175,https://www.dtlafinejewelry.com/,5065 Hollywood Boulevard Stack Area, Los Angeles,90027,jewelry_store,store,,,,,,,
ChIJ7cSfhVW_woARdC18YyN4UxY,ChIJ7cSfhVW_woARdC18YyN4UxY,Envy Thai Massage Spa,4.8,8,"5065 Hollywood Boulevard #204, Los Angeles",34.1020136,-118.2999322,northeast,34.10341918,-118.2985851,,5065 Hollywood Boulevard #204, Los Angeles,90027,spa,health,,,,,,,
ChIJBTYJL1a_woARG-HVTyJxAJk,ChIJBTYJL1a_woARG-HVTyJxAJk,Jann5 Thai Massage and Spa,4.5,13,"5065 Hollywood Boulevard UNIT 204, Los Angeles",34.1022194,-118.2998404,northeast,34.10356118,-118.2984914,,5065 Hollywood Boulevard UNIT 204, Los Angeles,90027,spa,,,,,,,,
ChIJX6BaNla_woAR0nAfW-1z1BM,ChIJX6BaNla_woAR0nAfW-1z1BM,Fukurou RAMEN,4.4,320,"5103 Hollywood Boulevard, Los Angeles",34.1019447,-118.300828,northeast,34.10320093,-118.2994631,http://www.fukurouramen.com/,5103 Hollywood Boulevard, Los Angeles,90027,meal_takeaway,restaurant,food,,,,,,
ChIJ3VD_SVa_woAR-_kdG7r9Oy4,ChIJ3VD_SVa_woAR-_kdG7r9Oy4,MEMORY,,,"5109 Hollywood Boulevard, Los Angeles",34.1019864,-118.300917,northeast,34.10322183,-118.2995682,http://www.memory.is/,5109 Hollywood Boulevard, Los Angeles,90027,,,,,,,,,
ChIJT9r2SVa_woARvlKsSpxD5t4,ChIJT9r2SVa_woARvlKsSpxD5t4,AR Legal Immigration and Social Services,5,12,"5107 Hollywood Boulevard # 105, Los Angeles",34.1019614,-118.3009554,northeast,34.10320933,-118.2996072,http://www.arimmigration.net/,5107 Hollywood Boulevard # 105, Los Angeles,90027,travel_agency,,,,,,,,
ChIJM6LHSVa_woARITT9Tm7ZZW0,ChIJM6LHSVa_woARITT9Tm7ZZW0,"Armtech Satellites, Inc",4.8,12,"5111 Hollywood Boulevard, Los Angeles",34.101902,-118.300986,northeast,34.10317973,-118.2996376,https://www.armtechservices.com/,5111 Hollywood Boulevard, Los Angeles,90027,electronics_store,home_goods_store,store,,,,,,
ChIJp4v5OFa_woARDBFl5fzFTmo,ChIJp4v5OFa_woARDBFl5fzFTmo,Western Union,1,4,"Quick Stop Liquor, 5102 Hollywood Boulevard, Los Angeles",34.1015299,-118.300753,northeast,34.10299348,-118.2994039,https://locations.westernunion.com/us/ca/los-angeles/64527649eb3829c6def00479bc67953f?utm_source=google&utm_medium=distrib&utm_campaign=google-distrib,Quick Stop Liquor, 5102 Hollywood Boulevard,90027,finance,,,,,,,,
ChIJF0SaR1a_woARPqyzGb68Jfc,ChIJF0SaR1a_woARPqyzGb68Jfc,THAINY LITTLE SPOT,5,5,"5106 Hollywood Boulevard, Los Angeles",34.1015314,-118.3009576,northeast,34.10299433,-118.2996077,,5106 Hollywood Boulevard, Los Angeles,90027,,,,,,,,,
ChIJAe-yIFa_woARj0peLUx4CyU,ChIJAe-yIFa_woARj0peLUx4CyU,Caliber Collision,4.2,42,"5060 Hollywood Boulevard, Los Angeles",34.1014429,-118.2999665,northeast,34.10279188,-118.2986175,https://calibercollision.com/locate-a-caliber-collision-center/hollywood-blvd,5060 Hollywood Boulevard, Los Angeles,90027,car_repair,,,,,,,,
ChIJuUA616nAwoARz3o3gfUSe5U,ChIJuUA616nAwoARz3o3gfUSe5U,Vibe Auto Group,4.4,36,"5035 Hollywood Boulevard, Los Angeles",34.1022219,-118.2991222,northeast,34.10351693,-118.2978571,http://vibeautospa.com/,5035 Hollywood Boulevard, Los Angeles,90027,car_dealer,car_repair,store,,,,,,
ChIJJXY5yle_woARMsXaZEnSz7g,ChIJJXY5yle_woARMsXaZEnSz7g,BlueSwanFilms,,,"1731 North Normandie Avenue, Los Angeles",34.102601,-118.300771,northeast,34.10395038,-118.2993167,http://blueswanfilms.com/contact/,1731 North Normandie Avenue, Los Angeles,90027,,,,,,,,,
ChIJ05NA1KnAwoARDWiB-gaQUNA,ChIJ05NA1KnAwoARDWiB-gaQUNA,Tile Installation Hollywood,5,1,"1722 North Mariposa Avenue, Los Angeles",34.102507,-118.299176,northeast,34.10385548,-118.2979719,http://www.tileinstallco.com/,1722 North Mariposa Avenue, Los Angeles,90027,general_contractor,,,,,,,,
ChIJM32CRla_woARuqzGb58iam4,ChIJM32CRla_woARuqzGb58iam4,Anrile Fernando MD,,,"5112 Hollywood Boulevard, Los Angeles",34.1014734,-118.3011674,northeast,34.10281888,-118.2999149,,5112 Hollywood Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJxT8AN1a_woARuQnRzE8OL5w,ChIJxT8AN1a_woARuQnRzE8OL5w,B & G Pharmacy Inc,3.7,3,"5101 Hollywood Boulevard, Los Angeles",34.1019215,-118.3007393,northeast,34.10334233,-118.2993887,,5101 Hollywood Boulevard, Los Angeles,90027,pharmacy,health,store,,,,,,
ChIJFeZDLla_woARJchK5VQrbmU,ChIJFeZDLla_woARJchK5VQrbmU,Petian Hollywood,4.6,16,"5065 Hollywood Boulevard # 103, Los Angeles",34.1019242,-118.2999225,northeast,34.10327318,-118.2985735,,5065 Hollywood Boulevard # 103, Los Angeles,90027,,,,,,,,,
ChIJFeZDLla_woARU1FhAKsLYqE,ChIJFeZDLla_woARU1FhAKsLYqE,School Uniforms USA,,,"5065 Hollywood Boulevard Suite 206, Los Angeles",34.1020119,-118.2999618,northeast,34.10341803,-118.2986147,,5065 Hollywood Boulevard Suite 206, Los Angeles,90027,clothing_store,store,,,,,,,
ChIJkyvIOla_woARPymGI0yXt1Y,ChIJkyvIOla_woARPymGI0yXt1Y,AEG Medical Supply,2.5,4,"5068 Hollywood Boulevard # A, Los Angeles",34.1015705,-118.3002747,northeast,34.10295813,-118.299066,http://aegmedicalsupply.com/,5068 Hollywood Boulevard # A, Los Angeles,90027,health,store,,,,,,,
ChIJTetYIFa_woARS4XFmvcJa98,ChIJTetYIFa_woARS4XFmvcJa98,INSTITUTE FOR CONTINUOUS EDUCATION,,,"5050 Hollywood Boulevard, Los Angeles",34.101441,-118.299682,northeast,34.10284488,-118.2983317,,5050 Hollywood Boulevard, Los Angeles,90027,,,,,,,,,
ChIJiUowmx-_woARmfgiHPNsp18,ChIJiUowmx-_woARmfgiHPNsp18,Moneytun California (Hollywood),,,"5075 Hollywood Boulevard, Los Angeles",34.1019169,-118.3002329,northeast,34.10326568,-118.2988524,http://www.moneytun.com/,5075 Hollywood Boulevard, Los Angeles,90027,finance,,,,,,,,
