,account_num,business_name,street_address,city,zip_code,location_start_date,location_end_date,lat,long
7428,0000852634-0001-7,JESSICA JOY HOOVER,1451 Barry Avenue #7,Los Angeles,90025,1999-01-01,,34.0453,-118.4564
7429,0002547696-0001-1,JERONIMO PEREZ,315 E 56Th Street Apt #1,Los Angeles,90011,2011-01-15,,33.9915,-118.2697
7430,0003021944-0001-9,MARCIN KURC,10390 La Grange Avenue Apt #201,Los Angeles,90025,2013-01-01,,34.0552,-118.4228
7431,0002725330-0001-1,MARISABEL A AYON AVINA,4911 Huntington Drive N,Los Angeles,90032,2013-01-01,,34.0868,-118.1767
7432,0002820552-0001-2,PHILIP SCHORR,1838 N Edgemont Street Apt #4,Los Angeles,90027,2012-10-20,,34.1043,-118.2961
7433,0002934007-0001-7,AND THE RAVEN LLC,1620 Brockton Avenue Unit #2,Los Angeles,90025,2015-10-07,,34.0393,-118.459
7434,0003172364-0001-1,CARYL FERNANDEZ,1245 Brockton Avenue Apt #1,Los Angeles,90025,2019-12-18,,34.0447,-118.4645
7435,0003008487-0001-4,HEALTH CARE ATTORNEYS,1433 S Saltair Avenue Apt #8,Los Angeles,90025,2013-01-01,,34.0418,-118.4634
7436,0003011888-0001-7,"JUST PASS GO, LLC",1537 Corinth Avenue Apt #2,Los Angeles,90025,2017-01-01,,34.0467,-118.4505
7437,0002674757-0001-1,PETER WOO YANG,1506 Butler Avenue Apt #8,Los Angeles,90025,2013-04-09,,34.0465,-118.4527
7438,0002949231-0001-0,GORDON SRAN,5217 Hollywood Blvd Apt #619,Los Angeles,90027,2014-08-29,,34.1022,-118.3041
7439,0002970899-0001-1,BENJAMIN JOSEPH IWEN,5423 Harold Way Apt #204,Los Angeles,90027,2015-01-01,,34.0997,-118.3079
7440,0000210093-0001-2,ALBERT/JULIA MOSHE,1731 Camden Avenue Apt #2,Los Angeles,90025,1974-02-01,2018-01-16,34.047565,-118.441666
7441,0002820475-0001-5,MAGUE PADILLA M,4052 1/2 S Central Avenue,Los Angeles,90011,2015-04-14,2019-04-30,34.010117,-118.25649
7442,0003197556-0001-2,"MEADOWOOD TRAIL, INC.",1888 Greenfield Avenue Apt #303,Los Angeles,90025,2020-05-13,,34.0464,-118.439
7443,0002051987-0001-1,YAFA NAZARIAN,1271 Stoner Avenue Apt #204,Los Angeles,90025,2002-01-01,,34.047,-118.4603
7444,0003014500-0001-9,ANNIE QUIGLEY,2030 Dracena Drive Apt #18,Los Angeles,90027,2016-04-13,,34.1088,-118.2899
7445,0003186387-0001-8,MARK STABLEIN,1841 Winona Blvd Apt #4,Los Angeles,90027,2020-01-01,,34.1045,-118.3021
7446,0000574625-0001-9,MAX MOZAFAR ROOHI,2031 S Bentley Avenue #307,Los Angeles,90025,1999-01-01,,34.043,-118.439
7447,0002873528-0001-2,DAVID JOSHUA KRYSTAL,2110 S Bentley Avenue Apt #101,Los Angeles,90025,2013-05-01,,34.0418,-118.4376
7448,0003190962-0001-0,YOUNA KANG,1755 Granville Avenue Apt #2,Los Angeles,90025,2020-03-30,,34.0389,-118.4551
7449,0002913374-0001-3,NEIL RAJ LLC,1718 Stoner Avenue Apt #5,Los Angeles,90025,2016-01-01,,34.0405,-118.4543
7450,0002787991-0001-9,ARSENIO CANLAS,5324 Ithaca Avenue,Los Angeles,90032,2013-01-01,,34.0761,-118.1707
7451,0002715701-0001-1,CELESTE M HINES,5433 Russell Avenue Apt #8,Los Angeles,90027,2013-01-02,,34.1041,-118.3078
7452,0003185382-0001-8,DAIZY THE CLOWN AND COMPANY,1600 N Hobart Blvd,Los Angeles,90027,2019-05-05,,34.1001,-118.3052
7453,0003091042-0001-1,ROBERT MENZ,3901 Los Feliz Blvd Apt #301,Los Angeles,90027,2018-01-03,,34.114,-118.2775
7454,0002799122-0001-3,KERRI FEAZELL,12304 Rochester Avenue Apt #6,Los Angeles,90025,2015-01-01,2019-12-26,34.040127,-118.46652
7455,0002900573-0001-7,ERICA VILLENEUVE ELSON,1800 N New Hampshire Avenue,Los Angeles,90027,2013-09-30,,34.1037,-118.2929
7456,0002612407-0001-6,SIRIWAN CHONGBOON WATANA,1660 N Hobart Blvd,Los Angeles,90027,2012-04-20,,34.1009,-118.3056
7457,0002951311-0001-9,KAPTION INC,1974 N Kenmore Avenue Apt #2,Los Angeles,90027,2016-06-01,,34.1073,-118.2971
7458,0000199314-0002-1,DANIEL RICHARD ZACHARIAS JR,1767 Rodney Drive,Los Angeles,90027,2009-02-01,,34.1034,-118.2897
7459,0002992146-0001-9,ALICE MEJIN LEECHOR,1715 Camden Avenue Apt #101,Los Angeles,90025,2017-07-01,,34.0475459,-118.4421169
7460,0002661884-0001-9,MEGAN COSTELLO,1929 N Vermont Avenue Apt #4,Los Angeles,90027,2011-07-01,,34.1062,-118.2919
7461,0002981404-0001-6,ALL WALLS SHATTERED LTD LIABILITY COMPANY,1720 N Harvard Blvd Apt #6,Los Angeles,90027,2016-06-01,,34.1025,-118.3046
7462,0003096262-0001-1,GABRIEL LINKIEWICZ,1619 N Hobart Blvd Apt #9,Los Angeles,90027,2019-01-01,,34.1005,-118.3058
7463,0000818449-0002-3,ALLISON LEVINE,1741 Granville Avenue Apt #204,Los Angeles,90025,2011-06-07,,34.0396,-118.4554
7464,0003157597-0001-6,LETTER ZED INC,4444 Avocado Street Apt #202,Los Angeles,90027,2019-10-01,,34.1106,-118.2866
7465,0002725169-0001-6,SCARLETT KATHARINE STOEVER,1800 Winona Blvd #10,Los Angeles,90027,2011-01-01,,34.1038,-118.3016
7466,0000126386-0001-1,"DOKYA LOS ANGELES, INC",5321 Hollywood Blvd,Los Angeles,90027,1994-07-01,,34.10175,-118.30633
7467,0002525849-0001-5,MELISA LEVITT,11400 Rochester Avenue Apt #17,Los Angeles,90025,2010-01-01,,34.0486,-118.454
7468,0003123305-0001-0,MAURA SUYAPA ESCOBAR,43 Central Avenue #225,Los Angeles,90011,2019-05-02,,34.008,-118.2591
7469,0002475563-0001-7,BRIAN KOKOSZKA,3800 Los Feliz Blvd Apt #6,Los Angeles,90027,2005-07-01,,34.1144,-118.2751
7470,0002249029-0002-6,ZENAIDA DIONICIO,1615 E 42Nd Street Apt #4,Los Angeles,90011,2020-02-19,,34.0067,-118.245
7471,0003109290-0001-2,DIGITAL PACIFIC,11728 Wilshire Blvd Apt #B1304,Los Angeles,90025,2019-02-25,,34.0481,-118.4606
7472,0002049258-0001-0,ROOGNAPA PROMPETCH,1602 Winona Blvd Apt #1,Los Angeles,90027,2006-01-01,,34.1002,-118.3021
7473,0003035951-0001-4,ANDEE KIRALY,1833 N Normandie Avenue Apt #202,Los Angeles,90027,2017-12-26,2019-02-18,34.104202,-118.30055
7474,0002895829-0001-9,GOOD BERGER INC,1926 Mayview Drive,Los Angeles,90027,2016-01-01,,34.0975,-118.2762
7475,0002674127-0001-1,JOSEPH J NEW,1711 Stoner Avenue #5,Los Angeles,90025,2011-03-01,,34.0406,-118.4548
7476,0003121818-0001-3,JENNA MARANGA,1752 N Alexandria Avenue Apt #5,Los Angeles,90027,2019-01-01,,34.1032,-118.298
7477,0002798377-0001-3,DAVID ANDREW THOMASON,1616 N Serrano Avenue Apt #105,Los Angeles,90027,2014-01-25,,34.1004,-118.3067
7478,0003040101-0001-1,OKSANA MARCHUK,1757 N Serrano Avenue Apt #103,Los Angeles,90027,2017-12-02,,34.1034,-118.3078
7479,0002766737-0001-8,APRODITA GUIRITAN,2832 St George Street Apt #2,Los Angeles,90027,2012-01-01,,34.1091,-118.2745
7480,0002952366-0001-7,YASMINA SALAS,1429 Bates Avenue Apt #1,Los Angeles,90027,2017-01-06,,34.0977,-118.2823
7481,0002918354-0001-2,NICHOLAS GINGOLD,1846 1/2 N Kingsley Drive Apt #3,Los Angeles,90027,2014-06-01,,34.1045,-118.3031
7482,0003184476-0001-3,SUNG JIN LEE,1011 E Adams Blvd Apt #523,Los Angeles,90011,2019-04-01,,34.0194,-118.2555
7483,0003200332-0001-8,BENSIMON & ASSOCIATES LLC,3995 Prospect Avenue,Los Angeles,90027,2020-02-27,,34.102,-118.2784
7484,0002539493-0001-9,VILMA G SALAZAR,1344 N Serrano Avenue Apt #205,Los Angeles,90027,2010-01-02,,34.096,-118.307
7485,0003161525-0001-4,TOMAS FUENTES,2230 Wall Street Apt #4,Los Angeles,90011,2019-11-16,,34.0258,-118.2622
7486,0002381161-0001-7,IVY JARRIN,4426 Kingswell Avenue Apt #3,Los Angeles,90027,2005-01-01,,34.1027,-118.2857
7487,0003159787-0001-3,JAVIER ANTONIO QUIJANO,1808 S Bundy Drive Apt #1,Los Angeles,90025,2017-01-01,2018-01-01,34.03629,-118.4583
7488,0003198666-0001-1,"ART SCHOOL ATHLETICS, LLC",1759 Winona Blvd Apt #6,Los Angeles,90027,2019-08-01,,34.1035,-118.3025
7489,0002551082-0001-2,RATANA THERAKULSATHIT,1951 Beloit Avenue Unit #8,Los Angeles,90025,2010-01-01,,34.0417,-118.4432
7490,0003161004-0001-1,JASON ALAMBRA,1752 Brockton Avenue Apt #5,Los Angeles,90025,2016-05-20,,34.037594,-118.45794
7491,0000724086-0001-5,SAFAR NASIRI,11918 Santa Monica Blvd,Los Angeles,90025,2003-07-05,2019-04-02,34.041557,-118.46102
7492,0003193651-0001-9,KIM M STERN,1914 Corinth Avenue Apt #105,Los Angeles,90025,2020-04-20,,34.0416,-118.4453
7493,0002880372-0001-1,KENNETH MAULDIN,4409 Mercury Avenue Apt #69,Los Angeles,90032,2016-01-16,,34.086,-118.1917
7494,0003086192-0001-7,JAMILA DAWSON,1923 1/2 Westwood Blvd Building #2,Los Angeles,90025,2018-01-01,,34.0476,-118.4351
7495,0003179334-0001-1,EMRB,1836 Colby Avenue Apt #107,Los Angeles,90025,2018-01-18,,34.0409,-118.4489
7496,0002540423-0001-4,MARCUS ALLEN MARTIN MCDOUGALD,1366 N Serrano Avenue Apt #10,Los Angeles,90027,2009-01-01,,34.0963,-118.307
7497,0002976923-0001-0,ARIELLE ACKERMAN,4604 Los Feliz Blvd Apt #103,Los Angeles,90027,2017-01-01,,34.111,-118.29
7498,0002852246-0001-6,JASURBECK MIRZAYEV,1761 N Harvard Blvd Unit #111,Los Angeles,90027,2015-09-01,,34.1032,-118.305
7499,0002895075-0001-3,JUAN PABLO PEREZ MERIDA,1679 E 49Th Street,Los Angeles,90011,2016-03-11,,33.9988,-118.2439
7500,0003191824-0001-3,STEPHEN HUTTON,1225 Barry Avenue Apt #5,Los Angeles,90025,2020-04-01,,34.0493,-118.4598
7501,0002418772-0001-6,SPECIALTY ONE AUTO LEASING,1306 Armacost Avenue Apt #1,Los Angeles,90025,2007-05-01,,34.0448,-118.4627
7502,0000140742-0001-1,JUDY L SCHWIMMER,1828 Camden Avenue Apt #102,Los Angeles,90025,1994-11-01,,34.0464,-118.4407
7503,0003021916-0001-7,ADAM STARK,1235 Brockton Avenue Apt #108,Los Angeles,90025,2017-11-29,,34.045,-118.4647
7504,0002963061-0001-3,LITTLE EVIL 5 LLC,1257 Brockton Avenue Apt #201,Los Angeles,90025,2016-07-20,2018-12-31,34.044895,-118.46425
7505,0002949035-0001-1,SHAVARSH SAGHATELYAN,1550 N Hobart Blvd Apt #214,Los Angeles,90027,2016-01-01,2018-12-27,34.099182,-118.30562
7506,0002437229-0001-4,SEANA CARROLL,2929 St George Street #14,Los Angeles,90027,2008-07-01,,34.1102,-118.2731
7507,0003017436-0001-1,STEPAN ARUTYUNYAN,1517 N Harvard Blvd Apt #3,Los Angeles,90027,2017-11-15,,34.0987,-118.3047
7508,0002902439-0001-6,YULIYA YEFIMOV,1436 S Bentley Avenue Apt #5,Los Angeles,90025,2015-08-10,,34.0512,-118.4457
7509,0003106035-0001-5,"NEW GAME PLUS, LLC",1917 Rodney Drive Apt #309,Los Angeles,90027,2018-01-16,,34.1059,-118.2893
7510,0003169668-0001-9,HARDER KIND LLC,4700 Western Heritage Way,Los Angeles,90027,2019-11-15,,34.1484,-118.2816
7511,0003181593-0001-3,ROBERTO CASTILLO,3612 Griffith Avenue Apt #B,Los Angeles,90011,2020-01-01,,34.0131,-118.2619
7512,0002975597-0001-3,"HONEST CODE, LLC",4501 Finley Avenue Apt #10,Los Angeles,90027,2017-03-03,,34.108,-118.2876
7513,0002408200-0001-4,NIDIA WASHINGTON,3739 Los Feliz Blvd Apt #9,Los Angeles,90027,2007-07-01,,34.1151,-118.2744
7514,0002907634-0001-6,MICHELLE CANTAVE,1652 Colby Avenue Apt #204,Los Angeles,90025,2014-01-01,,34.0439,-118.4515
7515,0002914577-0001-1,MIKE LOPEZ,5439 Russell Avenue Apt #12,Los Angeles,90027,2013-10-18,,34.1045,-118.3086
7516,0003020334-0001-9,RICHARD BENCIVENGA,1319 Wellesley Avenue #211,Los Angeles,90025,2018-01-01,,34.0409,-118.4675
7517,0002596698-0001-4,NAZILA NIKRAVESH,1840 Veteran Avenue Unit #202,Los Angeles,90025,2012-01-26,,34.0475,-118.4389
7518,0002602923-0001-0,WANTANEE CHAWNAFANG,5440 Carlton Way Apt #201,Los Angeles,90027,2011-01-01,,34.1005,-118.3079
7519,0003074349-0001-6,MOLLY A CRIST,2916 St George Street Apt #110,Los Angeles,90027,2018-09-07,,34.1099,-118.2731
7520,0002488723-0001-7,THE LITTLEJOHN EXPERIENCE,12100 Wilshire Blvd Apt #260,Los Angeles,90025,2010-01-04,,34.044,-118.4675
7521,0002643376-0001-5,ROBERT WHITE,4350 Franklin Avenue Apt #4,Los Angeles,90027,2006-05-01,,34.1054,-118.2844
7522,0002639310-0001-3,JOSE LUIS ROJAS,1035 E 27Th Street Apt #104,Los Angeles,90011,2011-02-24,,34.0181,-118.2563
7523,0002722831-0001-4,PATTARAPRON LORWATCHARASOPHON,1712 N Kingsley Drive Apt #217,Los Angeles,90027,2014-01-13,,34.1023,-118.3031
7524,0003098761-0001-1,JONAKO DONLEY,4629 Ambrose Avenue Apt #3,Los Angeles,90027,2019-01-28,,34.1101,-118.2914
7525,0003031422-0001-8,STEVE RO AND SUNMI RO,4758 S Central Avenue Apt #4,Los Angeles,90011,2018-01-01,,34.0002,-118.2561
7526,0003122334-0001-9,ANZHELA VARDANYAN,1757 N Serrano Avenue Apt #102,Los Angeles,90027,2019-04-26,,34.1034,-118.3078
7527,0000396801-0001-6,HALEH MANSOURI,12100 Wilshire Blvd Suite #800,Los Angeles,90025,1996-08-01,,34.0435,-118.4676
7528,0003094408-0001-8,JOCELYN HALL,1749 N Serrano Avenue Apt #218,Los Angeles,90027,2018-12-12,,34.1031,-118.3078
7529,0000246569-0001-2,CARSTEN H BOSSE,1615 Greenfield Avenue,Los Angeles,90025,1971-10-01,,34.0502,-118.4426
7530,0002743970-0001-2,SARAH HABER,12409 Texas Avenue Apt #9,Los Angeles,90025,2010-01-01,,34.0404,-118.4687
7531,0000805877-0001-1,ALAN SHATERIAN,10275 Missouri Avenue Apt #203,Los Angeles,90025,1995-06-01,,34.0585,-118.4211
7532,0003181031-0001-1,CODY M LEFF,5439 Russell Avenue Apt #8,Los Angeles,90027,2019-01-01,,34.1045,-118.3086
7533,0002536682-0001-5,MICHAEL R STUBBS,1408 Wellesley Avenue Apt #2,Los Angeles,90025,2010-01-01,,34.0402,-118.4662
7534,0002555262-0001-1,ALEX ENGEL,4152 Corona Drive,Los Angeles,90032,2009-01-01,,34.0944,-118.1723
7535,0002654893-0001-3,ABIGAIL CORRIN,1605 Armacost Avenue Apt #203,Los Angeles,90025,2011-07-11,2018-12-31,34.040176,-118.45874
7536,0002877706-0001-1,TAYLOR CRYSTAL ROWLEY,4107 Sunset Drive Apt #2,Los Angeles,90027,2014-01-01,,34.0985,-118.281
7537,0003082834-0001-2,JOHN HANSON,1935 N Vermont Avenue Apt #2,Los Angeles,90027,2018-10-01,,34.1065,-118.2922
7538,0002301336-0001-4,ALLISON KIESSLING,1745 Winona Blvd Apt #206,Los Angeles,90027,2006-08-01,,34.1025,-118.302
7539,0002896578-0001-5,JESSIE STEGNER,1983 N Vermont Avenue Apt #16,Los Angeles,90027,2016-03-17,,34.1075,-118.2922
7540,0003108570-0001-2,MATEO SIMON PEDRO,2507 Hooper Avenue Apt #2,Los Angeles,90011,2019-01-02,,34.0173,-118.2498
7541,0002914872-0001-2,ARUN ANANTHA NARAYANAN,4310 Russell Avenue Apt #6,Los Angeles,90027,2014-02-28,,34.1041,-118.2835
7542,0002285978-0001-1,MICHAEL P HANFORD,4602 Los Feliz Blvd,Los Angeles,90027,2006-12-01,,34.1114,-118.2894
7543,0002789450-0001-3,CHRISTINE MCKEEVER,1740 N Kingsley Drive Apt #17,Los Angeles,90027,2012-03-01,,34.1024,-118.3035
7544,0002420314-0001-9,JUSTIN MICHAEL,3315 Griffith Park Blvd Unit #106,Los Angeles,90027,2009-01-01,,34.1126,-118.2773
7545,0002946249-0001-8,STEFANIE ABRAMSON,1522 S Bentley Avenue Apt #D,Los Angeles,90025,2016-04-01,,34.0505,-118.4451
7546,0002880216-0001-0,RUBY KATIE SANDOVAL,3800 Monterey Road Apt #105,Los Angeles,90032,2016-01-15,2018-12-31,34.09074,-118.187965
7547,0002562841-0001-2,TOMAS SAQUIC,5427 Russell Avenue Apt #25,Los Angeles,90027,2009-01-01,,34.1041,-118.3077
7548,0002956336-0001-5,CHLOEE OHAYON CROSBY,1848 N Mariposa Avenue Apt #102,Los Angeles,90027,2015-11-01,,34.1049,-118.2992
7549,0003073412-0001-4,ANAHIT KHURSHUDYAN,1619 N Kenmore Avenue Apt #3,Los Angeles,90027,2018-08-31,2019-01-31,34.10026,-118.29725
7550,0002643840-0001-8,KRISTEN BITTING,3949 Los Feliz Blvd Apt #305,Los Angeles,90027,2011-01-01,,34.1137,-118.2785
7551,0002974288-0001-2,"POE PARTY, LLC.",1333 Bates Avenue Apt #1,Los Angeles,90027,2016-01-25,,34.0968,-118.2823
7552,0002521789-0003-9,AHMED UKRA,5118 Harold Way Unit #9A,Los Angeles,90027,2016-04-01,2020-05-31,34.099358,-118.300735
7553,0002722321-0001-0,SAM KANGAVARI INC,1610 Camden Avenue Suite #202,Los Angeles,90025,2013-11-13,,34.05,-118.4434
7554,0003174222-0001-4,KAELAN HOUSEWRIGHT,1968 Palmerston Place,Los Angeles,90027,2020-01-01,,34.1071,-118.2979
7555,0002489970-0001-5,TANYA FINGEROV,1900 Sawtelle Blvd Apt #201,Los Angeles,90025,2010-03-05,,34.0425,-118.4445
7556,0002343651-0001-3,CORIANN M. BRIGHT,1223 S Bundy Drive Unit #306,Los Angeles,90025,2006-03-01,,34.0433,-118.4671
7557,0003194933-0001-2,DIANE KIM,1943 N Hoover Street Apt #2,Los Angeles,90027,2019-01-01,,34.1067,-118.2845
7558,0003061129-0001-4,VOXEL CREATIVE MEDIA,11821 Texas Avenue Apt #5,Los Angeles,90025,2018-06-19,,34.0459,-118.4618
7559,0002897574-0001-4,JAMES WYATT CAIN,4426 Kingswell Avenue Apt #3,Los Angeles,90027,2016-06-08,2019-12-31,34.1027,-118.28588
7560,0003139869-0001-1,MAGIC SHOW MEDIA LLC,1806 Corinth Avenue Apt #3,Los Angeles,90025,2019-07-25,,34.0424,-118.4466
7561,0000755040-0003-6,"EVOLUTION PHYSICAL THERAPY, INC",11901 Santa Monica Blvd,Los Angeles,90025,2008-02-01,2019-06-01,34.0421836,-118.4609017
7562,0002421056-0001-5,KNTRL LLC,1563 Brockton Avenue Apt #9,Los Angeles,90025,2009-01-05,,34.0397,-118.4602
7563,0002787862-0001-4,WELTEN AUTO GALLERY INC,5443 Carlton Way Apt #139,Los Angeles,90027,2014-01-17,,34.1005,-118.308
7564,0002964495-0001-2,STANLEY WONG,5409 Carlton Way Apt #111,Los Angeles,90027,2014-08-10,,34.1006,-118.3073
7565,0003035784-0001-2,SUNIDA LEELARNUN,4400 Prospect Avenue,Los Angeles,90027,2017-05-01,,34.1015,-118.2854
7566,0002177353-0001-5,MARK GROUBERT,2107 N Vermont Avenue Apt #3,Los Angeles,90027,2005-07-01,,34.1108,-118.2918
7567,0002221679-0001-4,TIFFANI FEST,4112 Los Feliz Blvd Apt #3,Los Angeles,90027,2006-01-01,,34.113,-118.2813
7568,0003073172-0001-1,JOSEPH RIVAS / NAPANG BOONPAUNG,1750 N Western Avenue Apt #228,Los Angeles,90027,2018-08-30,,34.1031,-118.3087
7569,0002397981-0001-0,TIFFANY GERMANN,12217 Texas Avenue Apt #101,Los Angeles,90025,2008-01-01,,34.042,-118.467
7570,0002810153-0001-8,TURNING WORLD MEDIA,2030 Dracena Drive Apt #9,Los Angeles,90027,2015-01-01,,34.1086,-118.2902
7571,0003070626-0001-1,GIPSY F MELENDEZ NAVARRO,3424 Edloft Avenue Apt #6,Los Angeles,90032,2018-07-18,,34.0847,-118.1855
7572,0002830080-0001-0,STANLEY HPB LLC,11346 Iowa Avenue Apt #8,Los Angeles,90025,2014-05-27,2019-12-31,34.0446,-118.4485
7573,0002932066-0001-0,WILLIAM B. CHEATHAM,2058 N Commonwealth Avenue Apt #1/2,Los Angeles,90027,2016-07-27,,34.1097,-118.2852
7574,0003023598-0001-7,CATHERINE COYNE,1727 N Edgemont Street Apt #3,Los Angeles,90027,2017-09-07,,34.1026,-118.2965
7575,0002100619-0001-7,IRIS JUE,1734 S Westgate Avenue Unit #5,Los Angeles,90025,2003-06-01,,34.0388,-118.4561
7576,0002695041-0001-3,MISTY RUIZ,3800 Monterey Road Unit #101,Los Angeles,90032,2013-08-02,,34.0907,-118.1879
7577,0003038366-0001-3,CLARE MARIE LOUGHRAN,4554 Russell Avenue,Los Angeles,90027,2018-02-28,,34.1042,-118.2894
7578,0002757361-0001-0,MIRNA MEZA CARDENAS,1333 S Bundy Drive Apt #5,Los Angeles,90025,2012-01-01,,34.0423,-118.4654
7579,0002586932-0001-3,THOMAS GO,1531 N Serrano Avenue,Los Angeles,90027,2010-01-01,,34.0989,-118.3074
7580,0002672284-0001-3,SARAH A ANGUIANO,11757 Idaho Avenue Apt #3,Los Angeles,90025,2013-04-15,,34.0416,-118.4565
7581,0002529682-0001-1,DEVON SCHWARTZ,1837 N Normandie Avenue Apt #2,Los Angeles,90027,2006-01-01,,34.1042,-118.3005
7582,0003202921-0001-3,ROCIO CORTES BECERRIL,426 E 25Th Street,Los Angeles,90011,2020-07-14,,34.0237,-118.2639
7583,0003036890-0001-3,YOHK CREATIVE INC.,5118 De Longpre Avenue Apt #116,Los Angeles,90027,2018-01-01,2020-04-03,34.096664,-118.301125
7584,0000863888-0001-3,THOMAS G BOCZAN,1827 Parnell Avenue Apt #5,Los Angeles,90025,1999-01-01,,34.0527,-118.4299
7585,0003109108-0001-8,BOLESLAV A ZHUKOVSKIY,1730 Sawtelle Blvd Apt #306,Los Angeles,90025,2018-02-27,,34.0446,-118.4464
7586,0002325961-0001-3,TESLA INC,11163 Santa Monica Blvd,Los Angeles,90025,2008-04-01,2019-04-06,34.0473,-118.4454
7587,0002410696-0001-5,ANGEL R MEJIA,1444 Colby Avenue Apt #3,Los Angeles,90025,2007-01-02,,34.0468,-118.4545
7588,0003130389-0001-1,ORANGE BLOSSOM PRODUCTIONS LLC,11362 Missouri Avenue Apt #B,Los Angeles,90025,2018-06-11,,34.0414,-118.4465
7589,0002467825-0001-4,MASAMI BUILDERS CORP,4511 Bedilion Street,Los Angeles,90032,2009-10-19,,34.0816,-118.1857
7590,0003129376-0001-3,DAVID WORTHINGTON-MAY,1930 N Vermont Avenue Apt #206,Los Angeles,90027,2019-06-04,,34.1064,-118.2913
7591,0002870814-0001-3,"I Q TILE, INC.",738 E 52Nd Street,Los Angeles,90011,2015-12-14,,33.9957,-118.262
7592,0003005731-0001-1,JOSEPH SIARA,1840 S Beverly Glen Blvd Apt #310,Los Angeles,90025,2013-01-01,,34.0562,-118.423
7593,0002926361-0001-4,MOSHE SHIRAZI,1352 S Carmelina Avenue #305,Los Angeles,90025,2016-07-25,,34.04,-118.4671
7594,0003182428-0001-0,DATSDATBOMB,1920 Hillhurst Avenue,Los Angeles,90027,2020-02-20,,34.106,-118.2871
7595,0003093584-0001-0,"SHEELAH M RESNICK, CPA",12400 Wilshire Blvd,Los Angeles,90025,2019-01-01,,34.0417,-118.4699
7596,0003030741-0001-8,CITY VIEW CONSTRUCTION INC,1817 Prosser Avenue Apt #402,Los Angeles,90025,2018-01-01,,34.053,-118.4292
7597,0002878037-0001-7,CHRISTINA MATTHEWS,1809 N Berendo Street Apt #202,Los Angeles,90027,2013-01-01,,34.1039,-118.2948
7598,0002891736-0001-1,AMY CHINELLI,5412 Franklin Avenue,Los Angeles,90027,2015-01-01,,34.1053,-118.3076
7599,0002557432-0001-1,GUSTABO ADOLFO ESCOBAR RALDA,1650 N Serrano Avenue Apt #108,Los Angeles,90027,2009-01-01,,34.1008,-118.3071
7600,0002960264-0001-1,WEIYI TAN,1522 Amherst Avenue Apt #105,Los Angeles,90025,2015-06-25,,34.0391,-118.4628
7601,0002586170-0001-3,BRENDA ZORIO,1322 Wellesley Avenue Apt #4,Los Angeles,90025,2010-01-01,,34.0412,-118.4673
7602,0002778256-0001-1,LUIS GUILLERMO VILLALTA UTRERA,4001 N Mission Road Unit #E35,Los Angeles,90032,2014-09-26,,34.0738,-118.1965
7603,0002887362-0001-9,WHAT ABOUT ME INC,4602 Greenwood Place Apt #6,Los Angeles,90027,2016-01-14,,34.1083,-118.2905
7604,0002747483-0001-8,ETIENNE GARA,1800 Winona Blvd Apt #3,Los Angeles,90027,2013-01-01,,34.1035,-118.302
7605,0003087739-0001-3,VERGINE ANISONYAN,1645 N Hobart Blvd Apt #3,Los Angeles,90027,2018-12-06,,34.1009,-118.3058
7606,0003164047-0001-1,BRANDON MICHAEL WATTS,1925 N Vermont Avenue Apt #6,Los Angeles,90027,2014-08-01,,34.1061,-118.2922
7607,0002355095-0001-8,BRIAN FRETTE,4555 Finley Avenue Apt #15,Los Angeles,90027,2005-01-01,,34.1076,-118.2893
7608,0002660955-0001-3,JUAN MANUEL ARCINIEGA,5306 Templeton Street Apt #2,Los Angeles,90032,2011-01-01,,34.0848,-118.1685
7609,0002931203-0001-3,SIMONE ARASIMOWICZ,5439 Russell Avenue Apt #7,Los Angeles,90027,2016-08-06,,34.1045,-118.3086
7610,0002484706-0001-4,KEVIN FLEMING,1800 N New Hampshire Avenue Apt #110,Los Angeles,90027,2009-12-01,,34.1036,-118.2933
7611,0003185541-0001-5,KIM ROTHBART,2050 Rodney Drive Apt #23,Los Angeles,90027,2019-01-01,,34.1091,-118.2886
7612,0002740400-0001-4,KATHERINE PAGE,4470 W Sunset Blvd #374,Los Angeles,90027,2014-01-01,,34.0978,-118.2871
7613,0002992421-0001-3,"ASSOCIATED SPACE DESIGN (ASD), CALIFORNIA, INC.",3834 Clayton Avenue,Los Angeles,90027,2017-05-01,,34.0992,-118.2767
7614,0003178573-0001-1,SIMPLIFI EDU,12217 Texas Avenue Apt #301,Los Angeles,90025,2019-01-01,,34.0419,-118.4674
7615,0002814304-0001-0,CAITLIN M F HORNSHAW,1800 N New Hampshire Avenue #211,Los Angeles,90027,2014-01-01,2018-12-31,34.10331,-118.293304
7616,0002956871-0001-8,PRIZE GIRL INC,1917 Rodney Drive Apt #309,Los Angeles,90027,2016-04-04,,34.1059,-118.2893
7617,0002888708-0001-4,JANET K REEVE,1433 Barry Avenue Apt #303,Los Angeles,90025,2015-05-01,,34.0457,-118.4567
7618,0002046536-0001-6,GEORGE ROBLES,1821 N Alexandria Avenue #2,Los Angeles,90027,2002-01-01,,34.10377,-118.29836
7619,0002894924-0001-7,GENGHIS FITNESS,5217 Hollywood Blvd Apt #312,Los Angeles,90027,2016-04-01,,34.1022,-118.3041
